Name,pKa,Center,Index,Smiles,Source,Error
892688,8.5,N,4,Nc1cc[nH+]c(N2CCc3ccccc3C2)c1,F1000Res_Train/chembl25,0.0
14694557,3.905,O,6,Nc1ccc(C(O)=O)c(Cl)c1,F1000Res_Train/chembl25,0.0
14694527,4.13,O,6,Nc1ccc(C(O)=O)c(F)c1,F1000Res_Train/chembl25,0.0
14694562,4.275,O,6,Nc1ccc(C(O)=O)cc1Br,F1000Res_Train/chembl25,0.0
14694555,4.34,O,6,Nc1ccc(C(O)=O)cc1C(=O)c1ccccc1,F1000Res_Train/chembl25,0.0
14694545,4.35,O,6,Nc1ccc(C(O)=O)cc1F,F1000Res_Train/chembl25,0.0
14694548,4.34,O,6,Nc1ccc(C(O)=O)cc1I,F1000Res_Train/chembl25,0.0
15055875,6.2,N,9,Nc1ccc(C(=O)[O-])c[nH+]1,F1000Res_Train/chembl25,0.0
14693916,2.24,N,0,[NH3+]c1ccc(C(=O)c2ccccc2)cc1,F1000Res_Train/chembl25,0.0
2918,4.3,N,8,Nc1cc(Cl)ccc1[NH3+],F1000Res_Train/datawarrior,0.0
870583,5.8,N,15,Nc1ccc(N2CCc3ccccc3C2)[nH+]c1,F1000Res_Train/chembl25,0.0
5184,6.5,N,8,Nc1ccc(S(=O)(=O)[NH]c2ncco2)cc1,F1000Res_Train/datawarrior,0.0
6209,6.95,N,8,Nc1ccc(S(=O)(=O)[NH]c2nccs2)c(Cl)c1,F1000Res_Train/datawarrior,0.0
5060,4.77,N,8,Nc1ccc(S(=O)(=O)[NH]c2nncs2)cc1,F1000Res_Train/datawarrior,0.0
931795,3.6,O,13,Nc1ccc(S(=O)(=O)c2ccc(C(O)=O)cc2)cc1,F1000Res_Train/chembl25,0.0
4017,4.85,N,0,[NH3+]c1ccc2ccnnc2c1,F1000Res_Train/datawarrior,0.0
7218,4.52,N,0,[NH3+]c1ccc2nc3ccccc3nc2c1,F1000Res_Train/datawarrior,0.0
4026,3.29,N,0,[NH3+]c1ccc2ncncc2c1,F1000Res_Train/datawarrior,0.0
4018,5.04,N,6,Nc1ccc2n[nH+]ccc2c1,F1000Res_Train/datawarrior,0.0
2556756,3.49,N,0,[NH3+]c1cccc(C(F)(F)F)c1,F1000Res_Train/chembl25,0.0
3262804,6.86,N,32,Nc1cccc(Cn2c(c3ccc(Nc4cncnc4)cc3)ccc2c2ccccc2Cl)[nH+]1,F1000Res_Train/chembl25,0.0
3262799,6.86,N,32,Nc1cccc(Cn2c(c3ccc(Oc4ccccn4)cc3)ccc2c2ccccc2Cl)[nH+]1,F1000Res_Train/chembl25,0.0
3262802,6.86,N,32,Nc1cccc(Cn2c(c3ccc(Oc4cccnn4)cc3)ccc2c2ccccc2Cl)[nH+]1,F1000Res_Train/chembl25,0.0
3262803,6.86,N,31,Nc1cccc(Cn2c(c3ccc(Oc4cccs4)cc3)ccc2c2ccccc2Cl)[nH+]1,F1000Res_Train/chembl25,0.0
3262801,6.86,N,32,Nc1cccc(Cn2c(c3ccc(Oc4cnccn4)cc3)ccc2c2ccccc2Cl)[nH+]1,F1000Res_Train/chembl25,0.0
3262794,6.86,N,30,Nc1cccc(Cn2c(c3ccccc3)ccc2c2ccc(C(=O)NC3CC3)cc2)[nH+]1,F1000Res_Train/chembl25,0.0
3262795,6.86,N,31,Nc1cccc(Cn2c(c3ccccc3)ccc2c2ccc(C(=O)NC3CCC3)cc2)[nH+]1,F1000Res_Train/chembl25,0.0
3262782,6.86,N,24,Nc1cccc(Cn2c(c3ccccc3)ccc2c2ccccc2)[nH+]1,F1000Res_Train/chembl25,0.0
894893,6.0,N,16,Nc1cccc(N2CCc3ccccc3C2)[nH+]1,F1000Res_Train/chembl25,0.0
4023,3.68,N,8,Nc1cccc2cc[nH+]nc12,F1000Res_Train/datawarrior,0.0
4028,2.81,N,7,Nc1cccc2c[nH+]cnc12,F1000Res_Train/datawarrior,0.0
4009,2.62,N,6,Nc1cccc2[nH+]ccnc12,F1000Res_Train/datawarrior,0.0
4022,2.7,N,7,Nc1cccc2n[nH+]ccc12,F1000Res_Train/datawarrior,0.0
1550,7.18,O,8,Nc1cccnc1C(O)=O,F1000Res_Train/datawarrior,0.0
891554,5.0,N,5,Nc1ccc[nH+]c1N1CCc2ccccc2C1,F1000Res_Train/chembl25,0.0
412353,4.22,N,15,Nc1ccn(C2CC(F)C(CO)O2)c(=O)[nH+]1,F1000Res_Train/chembl25,0.0
422152,4.42,N,14,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH+]1,F1000Res_Train/chembl25,0.0
62,7.26,N,4,Nc1cc[nH+]c(N)n1,F1000Res_Train/datawarrior,0.0
14675617,5.705,N,4,Nc1cc[nH+]cn1,F1000Res_Train/datawarrior/chembl25,0.0
1196677,3.56,N,8,Nc1n[nH]c(c2cc[nH+]cc2)n1,F1000Res_Train/chembl25,0.0
203439,3.33,N,15,Nc1[nH]c(NCc2ccccc2)cc(=S)[nH+]1,F1000Res_Train/chembl25,0.0
2542,8.87,N,9,Nc1nc(C(F)(F)F)c2[nH]cnc2n1,F1000Res_Train/datawarrior,0.0
201070,3.56,N,15,Nc1nc(Cl)cc(NCc2ccccc2)[nH+]1,F1000Res_Train/chembl25,0.0
3155,6.95,N,5,Nc1nc(N)[nH]c(=O)n1,F1000Res_Train/datawarrior,0.0
988,8.12,N,11,Nc1nc(N)c2ccccc2[nH+]1,F1000Res_Train/datawarrior,0.0
7048,4.65,N,14,Nc1nc(Nc2ccccc2)nc(N)[nH+]1,F1000Res_Train/datawarrior,0.0
209374,4.77,N,22,Nc1nc(NCc2ccccc2)cc(Oc2ccc(Cl)cc2)[nH+]1,F1000Res_Train/chembl25,0.0
5570,9.68,N,17,Nc1nc2c(ncn2[C@@H]2C=C[C@H](CO)C2)c(=O)[nH]1,F1000Res_Train/datawarrior,0.0
5348,9.41,N,19,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,F1000Res_Train/datawarrior,0.0
6742,3.4,N,6,Nc1nc2c(c[nH+]1)ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,F1000Res_Train/datawarrior,0.0
1075900,8.46,N,5,Nc1[nH]cc[nH+]1,F1000Res_Train/chembl25,0.0
3444,3.3,N,12,Nc1nc(c2csc(N)n2)cc[nH+]1,F1000Res_Train/datawarrior,0.0
323,9.42,N,7,Nc1nccc(=O)[nH]1,F1000Res_Train/datawarrior,0.0
3449,4.29,N,2,Nc1[nH+]cnc2c1cnn2CCO,F1000Res_Train/datawarrior,0.0
5017,4.19,N,2,Nc1[nH+]cnc2c1ncn2C1CCCCC1,F1000Res_Train/datawarrior,0.0
4037,5.79,N,4,Nc1nc[nH+]c2ccccc12,F1000Res_Train/datawarrior,0.0
2069,10.15,N,8,Nc1ncnc2cn[nH]c12,F1000Res_Train/datawarrior,0.0
7322,5.98,N,3,Nc1n[nH]nn1,F1000Res_Train/datawarrior,0.0
15446317,5.32,N,15,Nc1nc(N)c(c2cccc(Cl)c2Cl)n[nH+]1,F1000Res_Train/chembl25,0.0
1497,7.69,N,6,Nc1nnc(S([NH2])(=O)=O)s1,F1000Res_Train/datawarrior,0.0
4015,6.6,N,2,Nc1[nH+]ncc2ccccc12,F1000Res_Train/datawarrior,0.0
799088,6.3,N,7,Nc1noc(C2C[NH+]3CCN2CC3)n1,F1000Res_Train/chembl25,0.0
172,2.1,N,0,[NH3+]n1ccccc1=O,F1000Res_Train/datawarrior,0.0
3570,4.8,N,6,O=C(/C=C/c1c[nH+]c[nH]1)OCCCl,F1000Res_Train/datawarrior,0.0
274138,9.2,N,9,O=C(C1CCN(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,F1000Res_Train/chembl25,0.0
270380,6.1,N,9,O=C(C1CCN(c2cc[nH+]cn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,F1000Res_Train/chembl25,0.0
4620,6.3,O,4,O=C(C=C(O)c1ccccc1)C(F)(F)F,F1000Res_Train/datawarrior,0.0
5742,9.54,O,4,O=C(C=C(O)c1ccccc1)Nc1ccccc1,F1000Res_Train/datawarrior,0.0
2096,6.31,O,4,O=C(C=C(O)c1cccs1)C(F)(F)F,F1000Res_Train/datawarrior,0.0
15034266,3.9,O,0,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)CC1c2ccccc2c2ccccc21,F1000Res_Train/chembl25,0.0
2115114,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCC(CO[N+](=O)[O-])O[N+](=O)[O-],F1000Res_Train/chembl25,0.0
2115113,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCCC(CO[N+](=O)[O-])O[N+](=O)[O-],F1000Res_Train/chembl25,0.0
2115112,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-],F1000Res_Train/chembl25,0.0
2115118,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCCCCO[N+](=O)[O-],F1000Res_Train/chembl25,0.0
2115119,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCCCO[N+](=O)[O-],F1000Res_Train/chembl25,0.0
14626923,5.12,N,25,O=C(CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[NH]S(=O)(=O)c1ccccc1,F1000Res_Train/chembl25,0.0
2115120,3.69,O,0,OC(=O)c1ccccc1OC(=O)CCCO[N+](=O)[O-],F1000Res_Train/chembl25,0.0
2348195,5.9,N,24,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3ccccn23)CC1,F1000Res_Train/chembl25,0.0
2348210,8.2,N,24,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c3n2CCCC3)CC1,F1000Res_Train/chembl25,0.0
2348209,6.9,N,24,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH+]c[nH]2)CC1,F1000Res_Train/chembl25,0.0
15034265,3.9,O,0,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)CCc1c(Cl)cccc1Cl,F1000Res_Train/chembl25,0.0
5177,6.9,N,4,O=C(CCl)[NH2+]c1nnc(c2ccccc2)s1,F1000Res_Train/datawarrior,0.0
5232756,6.2,N,7,O=C(CNC(=O)c1[nH]ccc(=O)c1[O-])NCc1ccccc1,F1000Res_Train/chembl25,0.0
1404779,6.3,N,3,O=C(C[NH+]1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F,F1000Res_Train/chembl25,0.0
15034264,3.91,O,0,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)Cc1cccc2ccccc12,F1000Res_Train/chembl25,0.0
298557,5.8,N,9,O=C(N1CCC(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,F1000Res_Train/chembl25,0.0
299941,5.8,N,9,O=C(N1CCN(c2cc[nH+]cc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,F1000Res_Train/chembl25,0.0
13840148,9.2,N,21,O=C(N1CCOCC1)N1CCC(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)CC1,F1000Res_Train/chembl25,0.0
1806137,4.4,N,9,O=C(N=Cc1cccc[nH+]1)C1CCCC1C(=O)N1CCCC1,F1000Res_Train/chembl25,0.0
2115718,6.5,O,0,OC1=C(C(=O)NC2CCCCC2)C(=O)NC(Cc2ccccc2)C1,F1000Res_Train/chembl25,0.0
894201,7.7,N,6,O=C(NC1CC[NH+](CCc2c[nH]c3ccccc23)CC1)c1ccccc1,F1000Res_Train/chembl25,0.0
2588377,2.63,N,11,O=C(NCC1CCCC1)c1c[nH+]c(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,F1000Res_Train/chembl25,0.0
2588378,2.63,N,12,O=C(NCC1CCCCC1)c1c[nH+]c(Nc2cccc(Cl)c2)cc1C(F)(F)F,F1000Res_Train/chembl25,0.0
2588372,2.63,N,12,O=C(NCC1CCOCC1)c1c[nH+]c(Nc2cccc(Cl)c2)cc1C(F)(F)F,F1000Res_Train/chembl25,0.0
2588373,2.63,N,12,O=C(NCC1CCOCC1)c1c[nH+]c(Nc2cccc(F)c2)cc1C(F)(F)F,F1000Res_Train/chembl25,0.0
2385911,7.47,N,7,O=C(NCCCC[NH+]1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1,F1000Res_Train/chembl25,0.0
2385909,7.78,N,7,O=C(NCCCC[NH+]1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,F1000Res_Train/chembl25,0.0
14540351,9.2,N,5,O=C(NCC[NH+]1CCCC1)[C@H]1C[C@@H]1c1ccccc1,F1000Res_Train/chembl25,0.0
3525766,6.46,N,5,O=C(NCC[NH+]1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,F1000Res_Train/chembl25,0.0
3525768,6.43,N,5,O=C(NCC[NH+]1CCN(c2noc3ccccc23)CC1)c1ccc(F)cc1,F1000Res_Train/chembl25,0.0
1806140,4.4,N,10,O=C(NCCc1cccc[nH+]1)C1=CCCC1C(=O)N1CCCC1,F1000Res_Train/chembl25,0.0
1806138,4.4,N,8,O=C(NCCc1cc[nH+]cc1)C1=CCCC1C(=O)N1CCCC1,F1000Res_Train/chembl25,0.0
2588379,2.63,N,13,O=C(NCc1ccc(F)cc1)c1c[nH+]c(Nc2cccc(Br)c2)cc1C(F)(F)F,F1000Res_Train/chembl25,0.0
14644256,5.3,N,25,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2[nH+]ccn2c1,F1000Res_Train/chembl25,0.0
1806142,4.4,N,8,O=C(NCc1ccc[nH+]c1)C1=CCCC1C(=O)N1CCCC1,F1000Res_Train/chembl25,0.0
205273,10.3,O,3,O=C(NO)Nc1ccccc1,F1000Res_Train/chembl25,0.0
15118829,4.3,N,12,O=C(NOCCO)c1ccc2c[nH+]cn2c1Nc1ccc(I)cc1F,F1000Res_Train/chembl25,0.0
5232762,6.0,N,22,O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1[nH]ccc(=O)c1[O-],F1000Res_Train/chembl25,0.0
15034263,3.92,O,0,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)c1ccc2ccccc2c1,F1000Res_Train/chembl25,0.0
1011095,8.97,O,10,O=C(Nc1cc(Cl)ccc1O)Oc1cccc(C(F)(F)F)c1,F1000Res_Train/chembl25,0.0
1004873,9.02,O,10,O=C(Nc1cc(Cl)ccc1O)Oc1cccc(Cl)c1,F1000Res_Train/chembl25,0.0
1018931,10.0,O,10,O=C(Nc1cc(Cl)ccc1O)Oc1ccccc1,F1000Res_Train/chembl25,0.0
2042035,2.79,O,0,OC(=O)c1cc(Br)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,F1000Res_Train/chembl25,0.0
2115726,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)NC(C2CCCCC2)C1,F1000Res_Train/chembl25,0.0
2115727,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)NC(Cc2ccccc2)C1,F1000Res_Train/chembl25,0.0
2115698,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)NC(c2ccccc2)C1,F1000Res_Train/chembl25,0.0
2115729,6.5,O,0,OC1=C(C(=O)Nc2ccc(C3CCCCC3)cc2)C(=O)N[C@H](c2ccccc2)C1,F1000Res_Train/chembl25,0.0
2042036,2.81,O,0,OC(=O)c1cc(Cl)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,F1000Res_Train/chembl25,0.0
2042037,2.92,O,0,OC(=O)c1cc(F)ccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,F1000Res_Train/chembl25,0.0
809598,7.39,N,15,O=C(Nc1ccc(Nc2c3ccccc3[nH+]c3ccccc23)cc1)c1ccccc1,F1000Res_Train/chembl25,0.0
2115723,6.5,O,0,OC1=C(C(=O)Nc2ccc(Nc3ccccc3)cc2)C(=O)NC(Cc2ccccc2)C1,F1000Res_Train/chembl25,0.0
2115722,6.5,O,0,OC1=C(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)C(=O)NC(Cc2ccccc2)C1,F1000Res_Train/chembl25,0.0
13490243,9.2,N,26,O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,F1000Res_Train/chembl25,0.0
13490246,8.9,N,25,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2cc[nH+]cc2)CC1,F1000Res_Train/chembl25,0.0
13490248,8.5,N,27,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2cccc[nH+]2)CC1,F1000Res_Train/chembl25,0.0
13490158,9.8,N,21,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CC[NH2+]CC1,F1000Res_Train/chembl25,0.0
13490239,9.1,N,27,O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2cc[nH+]cc2)CC1,F1000Res_Train/chembl25,0.0
13490245,9.0,N,25,O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,F1000Res_Train/chembl25,0.0
13490244,9.2,N,25,O=C(Nc1cccc(OCc2ccccc2F)c1)C1CCN(c2cc[nH+]cc2)CC1,F1000Res_Train/chembl25,0.0
1737638,3.94,N,14,O=C(OCc1ccccc1)c1ccc[nH+]c1,F1000Res_Train/chembl25,0.0
553135,7.09,N,6,O=C(O[C@@H]1C[C@@H]2[NH2+][C@H](C1)[C@@H]1O[C@@H]12)[C@H](CO)c1ccccc1,F1000Res_Train/chembl25,0.0
6437,2.85,O,0,OC(=O)[C@@H]1O[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,F1000Res_Train/datawarrior,0.0
14540352,9.3,N,15,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCC2)CC1,F1000Res_Train/chembl25,0.0
540,3.3,O,0,OC(=O)/C(I)=C/c1ccccc1,F1000Res_Train/datawarrior,0.0
541,2.24,O,0,OC(=O)/C(I)=C\c1ccccc1,F1000Res_Train/datawarrior,0.0
550,3.4,O,0,OC(=O)/C=C(\I)c1ccccc1,F1000Res_Train/datawarrior,0.0
3520,3.34,O,0,OC(=O)/C=C/C(=O)c1ccccc1,F1000Res_Train/datawarrior,0.0
546,4.7,O,0,OC(=O)/C=C/SC1CCCCC1,F1000Res_Train/datawarrior,0.0
2326,4.6,O,0,OC(=O)/C=C/c1ccc2c(c1)OCO2,F1000Res_Train/datawarrior,0.0
13322121,4.6,O,0,OC(=O)/C=C/c1cccc(C(F)(F)F)c1,F1000Res_Train/chembl25,0.0
13322122,4.8,O,0,OC(=O)/C=C/c1cccc(Cl)c1,F1000Res_Train/chembl25,0.0
1467,4.29,O,0,OC(=O)/C=C/c1ccco1,F1000Res_Train/datawarrior,0.0
1405,4.25,O,0,OC(=O)/C=C/c1cccs1,F1000Res_Train/datawarrior,0.0
1458,4.31,O,0,OC(=O)/C=C/c1ccoc1,F1000Res_Train/datawarrior,0.0
545,4.95,O,0,OC(=O)/C=C\SC1CCCCC1,F1000Res_Train/datawarrior,0.0
4164,3.88,O,0,OC(=O)/C=C\c1ccccc1,F1000Res_Train/datawarrior,0.0
612,3.09,O,0,OC(=O)C#COc1ccccc1,F1000Res_Train/datawarrior,0.0
547,2.11,O,0,OC(=O)C#CSc1ccccc1,F1000Res_Train/datawarrior,0.0
4168,2.26,O,0,OC(=O)C#Cc1ccccc1,F1000Res_Train/datawarrior,0.0
591,2.68,O,0,OC(=O)C(=O)Cc1ccccc1,F1000Res_Train/datawarrior,0.0
586,4.23,O,0,OC(=O)C(CO)c1ccccc1,F1000Res_Train/datawarrior,0.0
4196,2.45,O,0,OC(=O)C(F)c1ccccc1,F1000Res_Train/datawarrior,0.0
6063,3.05,O,0,OC(=O)C(O)(c1ccccc1)c1ccccc1,F1000Res_Train/datawarrior,0.0
5213,4.19,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C(O)C1CCCCC1,F1000Res_Train/datawarrior,0.0
6375,4.29,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C(O)Cc1ccccc1,F1000Res_Train/datawarrior,0.0
5211,4.25,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C(O)c1ccccc1,F1000Res_Train/datawarrior,0.0
5855,3.65,O,0,OC(=O)C(c1ccc(c2ccccc2)cc1)C1(O)CCCC1,F1000Res_Train/datawarrior,0.0
5212,4.24,O,0,OC(=O)C(c1ccc(C2CCCCC2)cc1)C(O)c1ccccc1,F1000Res_Train/datawarrior,0.0
50,3.88,O,0,OC(=O)C1(O)CCC1,F1000Res_Train/datawarrior,0.0
2839,4.11,O,0,OC(=O)C1(O)CCCC1,F1000Res_Train/datawarrior,0.0
1466,4.18,O,0,OC(=O)C1(O)CCCCC1,F1000Res_Train/datawarrior,0.0
6295,2.92,O,0,OC(=O)C1(O)c2ccccc2c2ccccc21,F1000Res_Train/datawarrior,0.0
4945,3.24,O,0,OC(=O)C12CC3(F)CC(F)(CC(F)(C3)C1)C2,F1000Res_Train/datawarrior,0.0
3724,4.95,O,0,OC(=O)C12CC3CC(CC(C3)C1)C2,F1000Res_Train/datawarrior,0.0
5993,4.22,O,0,OC(=O)C12CC3CC(CC(F)(C3)C1)C2,F1000Res_Train/datawarrior,0.0
1947,4.89,O,0,OC(=O)C12CCC(CC1)C2,F1000Res_Train/datawarrior,0.0
980,6.33,O,0,OC(=O)C12CCC(O)(CC1)CC2,F1000Res_Train/datawarrior,0.0
2836,4.16,O,0,OC(=O)C1=C(CO)CC1,F1000Res_Train/datawarrior,0.0
1477,4.54,O,0,OC(=O)C1=C(CO)CCC1,F1000Res_Train/datawarrior,0.0
1944,4.85,O,0,OC(=O)C1C2CCC1CC2,F1000Res_Train/datawarrior,0.0
941,3.92,O,0,OC(=O)C1C=Cc2ccccc21,F1000Res_Train/datawarrior,0.0
7273,4.83,O,0,OC(=O)C1CC1,F1000Res_Train/datawarrior,0.0
21,3.57,O,0,OC(=O)C1CC1(Br)Br,F1000Res_Train/datawarrior,0.0
7767,4.79,O,0,OC(=O)C1CCC1,F1000Res_Train/datawarrior,0.0
12,4.99,O,0,OC(=O)C1CCCC1,F1000Res_Train/datawarrior,0.0
2771,4.89,O,0,OC(=O)C1CCCCC1,F1000Res_Train/datawarrior,0.0
2838,3.84,O,0,OC(=O)C1CCCCO1,F1000Res_Train/datawarrior,0.0
2840,4.25,O,0,OC(=O)C1CCCOC1,F1000Res_Train/datawarrior,0.0
2340,3.63,O,0,OC(=O)C1CCCc2ccccc2O1,F1000Res_Train/datawarrior,0.0
87191,4.9,O,0,OC(=O)C1CCOc2ccc(Cl)cc21,F1000Res_Train/chembl25,0.0
3270,3.38,O,0,OC(=O)C1CCc2ccccc2O1,F1000Res_Train/datawarrior,0.0
974,3.25,O,0,OC(=O)C1Cc2ccccc2O1,F1000Res_Train/datawarrior,0.0
954,5.32,O,0,OC(=O)C1SCc2ccccc21,F1000Res_Train/datawarrior,0.0
4939,2.765,O,0,OC(=O)C1c2ccccc2c2ccccc21,F1000Res_Train/datawarrior,0.0
6296,3.89,O,0,OC(=O)C1c2ccccc2Oc2ccccc21,F1000Res_Train/datawarrior,0.0
3015605,2.87,O,0,OC(=O)CBr,F1000Res_Train/datawarrior/chembl25,0.0
519,3.44,O,0,OC(=O)CC#Cc1ccccc1,F1000Res_Train/datawarrior,0.0
2556739,3.06,O,0,OC(=O)CC(F)(F)F,F1000Res_Train/chembl25,0.0
613,4.4,O,0,OC(=O)CC(O)c1ccccc1,F1000Res_Train/datawarrior,0.0
1377,4.8,O,0,OC(=O)CC1CCCCC1,F1000Res_Train/datawarrior,0.0
1478,4.39,O,0,OC(=O)CC1CCCCO1,F1000Res_Train/datawarrior,0.0
7058,4.9,O,0,OC(=O)CC1NC(=O)c2ccccc2O1,F1000Res_Train/datawarrior,0.0
7345,3.86,O,0,OC(=O)CCBr,F1000Res_Train/datawarrior,0.0
6064,4.96,O,0,OC(=O)CCC(=O)c1ccc2ccccc2c1,F1000Res_Train/datawarrior,0.0
6065,4.48,O,0,OC(=O)CCC(=O)c1cccc2ccccc12,F1000Res_Train/datawarrior,0.0
4167,4.91,O,0,OC(=O)CCC1CCCCC1,F1000Res_Train/datawarrior,0.0
518,4.95,O,0,OC(=O)CCCC1CCCCC1,F1000Res_Train/datawarrior,0.0
14626925,5.19,O,0,OC(=O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,F1000Res_Train/chembl25,0.0
3484,4.88,O,0,OC(=O)CCCCc1ccccc1,F1000Res_Train/datawarrior,0.0
7960325,3.89,O,0,OC(=O)CCCN1C(=O)S/C(=C\C=C\c2ccccc2)C1=O,F1000Res_Train/chembl25,0.0
15450587,4.72,O,0,OC(=O)CCCO,F1000Res_Train/chembl25,0.0
7626,4.53,O,0,OC(=O)CCCP,F1000Res_Train/datawarrior,0.0
6270816,4.24,O,0,OC(=O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,F1000Res_Train/chembl25,0.0
7067,4.82,O,0,OC(=O)CCCc1c[nH]c2ccccc12,F1000Res_Train/datawarrior,0.0
3216061,5.8,O,0,OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,F1000Res_Train/chembl25,0.0
4198,4.54,O,0,OC(=O)CCCc1cccs1,F1000Res_Train/datawarrior,0.0
7339,4.04,O,0,OC(=O)CCCl,F1000Res_Train/datawarrior,0.0
7348,4.23,O,0,OC(=O)CCP,F1000Res_Train/datawarrior,0.0
617,4.86,O,0,OC(=O)CC[C@H]1CC[C@H](O)CC1,F1000Res_Train/datawarrior,0.0
6372402,4.33,O,0,OC(=O)CCc1ccc(Br)cc1,F1000Res_Train/chembl25,0.0
542,4.65,O,0,OC(=O)CCc1ccc(Cl)cc1,F1000Res_Train/datawarrior,0.0
16560797,4.615,O,0,OC(=O)CCc1ccccc1,F1000Res_Train/datawarrior/chembl25,0.0
1468,4.36,O,0,OC(=O)CCc1ccco1,F1000Res_Train/datawarrior,0.0
1459,4.44,O,0,OC(=O)CCc1ccoc1,F1000Res_Train/datawarrior,0.0
1403,4.45,O,0,OC(=O)CCc1ccsc1,F1000Res_Train/datawarrior,0.0
895285,5.05,O,0,OC(=O)CCc1nc(c2ccccc2)c(c2ccccc2)o1,F1000Res_Train/chembl25,0.0
5055,5.0,O,0,OC(=O)CCc1nnnn1c1ccccc1,F1000Res_Train/datawarrior,0.0
2556743,2.61,O,0,OC(=O)CF,F1000Res_Train/datawarrior/chembl25,0.0
7502,3.16,O,0,OC(=O)CI,F1000Res_Train/datawarrior,0.0
16482113,3.4,O,0,OC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC(F)F)cc1,F1000Res_Train/chembl25,0.0
72171,4.8,O,0,OC(=O)CN1C(=O)c2cccc3cccc(c23)C1=O,F1000Res_Train/chembl25,0.0
394425,3.9,O,0,OC(=O)COc1cc2c(c(Cl)c1Cl)C(=O)C(C1CCCC1)C2,F1000Res_Train/chembl25,0.0
405269,3.8,O,0,OC(=O)COc1cc2c(c(Cl)c1Cl)C(=O)C(CC1CCCC1)C2,F1000Res_Train/chembl25,0.0
