Name,pKa,Center,Index,Smiles,Source,Error
6366953,6.49,N,22,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2c[nH+]ccc21,F1000Res_Train/chembl25,0.0
556980,10.97,N,6,CCCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,F1000Res_Train/chembl25,0.0
4130,10.4,N,4,CCCC[NH+]=C(C)N[NH+](C)C,F1000Res_Train/datawarrior,0.0
188610,11.0,O,8,CCCCNC(=O)NO,F1000Res_Train/chembl25,0.0
1925165,9.13,N,13,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]([NH3+])C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C,F1000Res_Train/chembl25,0.0
3262791,6.86,N,29,CCCCNC(=O)c1ccc(c2ccc(c3ccccc3)n2Cc2cccc(N)[nH+]2)cc1,F1000Res_Train/chembl25,0.0
13957478,8.8,N,12,CCCCNc1c(N(C)CCC[NH+](C)C)c(=O)c1=O,F1000Res_Train/chembl25,0.0
7121,4.22,N,6,CCCCNc1[nH+]cnc2c1cnn2C,F1000Res_Train/datawarrior,0.0
289357,8.07,N,13,CCCCOC(=O)c1ccc(OS([NH2])(=O)=O)cc1,F1000Res_Train/chembl25,0.0
2062580,8.85,N,13,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,F1000Res_Train/chembl25,0.0
3262785,6.86,N,28,CCCCOc1ccc(c2ccc(c3ccccc3Cl)n2Cc2cccc(N)[nH+]2)cc1,F1000Res_Train/chembl25,0.0
2106,4.48,O,10,CCCCOc1ccc(C(O)=O)cc1,F1000Res_Train/datawarrior,0.0
3608,8.21,N,6,CCCCSC(=[NH2+])c1ccccc1,F1000Res_Train/datawarrior,0.0
1528,9.0,N,6,CCCCSC1=[NH+]CCN1,F1000Res_Train/datawarrior,0.0
4063,6.65,O,5,CCCC[As](O)(=O)CCCC,F1000Res_Train/datawarrior,0.0
406465,3.9,O,17,CCCC[C@@]1(C2CCCC2)Cc2cc(OCC(O)=O)c(Cl)c(Cl)c2C1=O,F1000Res_Train/chembl25,0.0
406461,3.9,O,17,CCCC[C@]1(C2CCCC2)Cc2cc(OCC(O)=O)c(Cl)c(Cl)c2C1=O,F1000Res_Train/chembl25,0.0
406469,4.4,O,19,CCCC[C@]1(C2CCCC2)Cc2cc(OCCCC(O)=O)c(Cl)c(Cl)c2C1=O,F1000Res_Train/chembl25,0.0
2088101,10.7,N,4,CCCC[NH+]=C1Nc2ccccc2C(C)N1,F1000Res_Train/chembl25,0.0
5093,8.2,N,12,CCCCc1c(c2ccccc2)[nH][nH]c1=O,F1000Res_Train/datawarrior,0.0
4725,8.04,N,12,CCCCc1c(C)nc(NCC)[nH]c1=O,F1000Res_Train/datawarrior,0.0
880967,4.5,O,6,CCCCc1c(O)n(c2ccccc2)n(c2ccccc2)c1=O,F1000Res_Train/chembl25,0.0
3660,5.7,O,9,CCCCc1ccc(C(O)=O)nc1,F1000Res_Train/datawarrior,0.0
664993,4.5,N,5,CCCCc1[nH+]c(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,F1000Res_Train/chembl25,0.0
7379,7.35,N,5,CCCN(C)[NH3+],F1000Res_Train/datawarrior,0.0
560566,11.0,N,5,CCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,F1000Res_Train/chembl25,0.0
2339709,6.0,N,31,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CCN(Cc3ccccc3)C2=O)c1,F1000Res_Train/chembl25,0.0
2339710,3.6,N,31,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CN(Cc3ccccc3)C2=O)c1,F1000Res_Train/chembl25,0.0
18144943,9.6,N,31,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCC[NH2+]2)c1,F1000Res_Train/chembl25,0.0
894221,3.4,O,15,CCCN(CCC)S(=O)(=O)c1ccc(C(O)=O)cc1,F1000Res_Train/chembl25,0.0
381,7.0,N,4,CCCN([NH3+])CCC,F1000Res_Train/datawarrior,0.0
5752,8.5,N,3,CCC[NH+]1C=CC(=CC=C2C=CC(=O)C=C2)C=C1,F1000Res_Train/datawarrior,0.0
504427,8.75,O,12,CCCNC(=O)Cn1cccc(O)c1=O,F1000Res_Train/chembl25,0.0
872376,4.9,N,6,CCCNC(=O)[NH]S(=O)(=O)c1ccc(Cl)cc1,F1000Res_Train/chembl25,0.0
3262790,6.86,N,28,CCCNC(=O)c1ccc(c2ccc(c3ccccc3)n2Cc2cccc(N)[nH+]2)cc1,F1000Res_Train/chembl25,0.0
2536,4.25,N,5,CCCNc1[nH+]cnc2c1cnn2C,F1000Res_Train/datawarrior,0.0
271309,8.03,N,12,CCCOC(=O)c1ccc(OS([NH2])(=O)=O)cc1,F1000Res_Train/chembl25,0.0
3301440,7.1,N,14,CCCOCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,F1000Res_Train/chembl25,0.0
3262784,6.86,N,27,CCCOc1ccc(c2ccc(c3ccccc3Cl)n2Cc2cccc(N)[nH+]2)cc1,F1000Res_Train/chembl25,0.0
3525,4.63,O,9,CCCOc1ccc(C(O)=O)cc1,F1000Res_Train/datawarrior,0.0
613550,7.6,N,10,CCCOc1noc2c1C[NH2+]CC2,F1000Res_Train/chembl25,0.0
8042885,5.8,N,25,CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOC1)CC2,F1000Res_Train/chembl25,0.0
8042883,7.3,N,25,CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOCC1)CC2,F1000Res_Train/chembl25,0.0
2153,7.55,N,11,CCCSC(=O)CCCc1c[nH+]c[nH]1,F1000Res_Train/datawarrior,0.0
6940,5.52,N,17,CCCSS/C(CCO)=C(/C)N(C=O)Cc1c[nH+]c(C)nc1N,F1000Res_Train/datawarrior,0.0
5200,9.54,N,3,CCC[NH+](CCC)CCCNC(=O)CN=O,F1000Res_Train/datawarrior,0.0
17998231,5.46,N,3,CCC[NH+](CCC)Cc1no[n+]([O-])c1C#N,F1000Res_Train/chembl25,0.0
6334018,7.9,N,3,CCC[NH+](CCc1c[nH]c2ccccc12)Cc1ccc(CCC(=O)N=O)cc1,F1000Res_Train/chembl25,0.0
2492101,7.84,N,3,CCC[NH+]1CCN(c2ccc(C(F)(F)F)cc2)CC1,F1000Res_Train/chembl25,0.0
2492110,7.84,N,3,CCC[NH+]1CCN(c2ccc(C(N)=O)cc2)CC1,F1000Res_Train/chembl25,0.0
2492089,7.92,N,3,CCC[NH+]1CCN(c2ccc(C)cc2)CC1,F1000Res_Train/chembl25,0.0
2492098,7.83,N,3,CCC[NH+]1CCN(c2ccc(Cl)cc2)CC1,F1000Res_Train/chembl25,0.0
2492106,7.67,N,3,CCC[NH+]1CCN(c2cccc(C#N)c2)CC1,F1000Res_Train/chembl25,0.0
2492100,7.81,N,3,CCC[NH+]1CCN(c2cccc(C(F)(F)F)c2)CC1,F1000Res_Train/chembl25,0.0
2492109,7.76,N,3,CCC[NH+]1CCN(c2cccc(C(N)=O)c2)CC1,F1000Res_Train/chembl25,0.0
2492088,7.83,N,3,CCC[NH+]1CCN(c2cccc(C)c2)CC1,F1000Res_Train/chembl25,0.0
2492091,7.86,N,3,CCC[NH+]1CCN(c2cccc(OC)c2)CC1,F1000Res_Train/chembl25,0.0
2492086,7.96,N,3,CCC[NH+]1CCN(c2ccccc2)CC1,F1000Res_Train/chembl25,0.0
2492105,7.92,N,3,CCC[NH+]1CCN(c2ccccc2C#N)CC1,F1000Res_Train/chembl25,0.0
2492099,8.8,N,3,CCC[NH+]1CCN(c2ccccc2C(F)(F)F)CC1,F1000Res_Train/chembl25,0.0
2492087,8.39,N,3,CCC[NH+]1CCN(c2ccccc2C)CC1,F1000Res_Train/chembl25,0.0
2492096,8.07,N,3,CCC[NH+]1CCN(c2ccccc2Cl)CC1,F1000Res_Train/chembl25,0.0
2492090,8.29,N,3,CCC[NH+]1CCN(c2ccccc2OC)CC1,F1000Res_Train/chembl25,0.0
2606949,8.78,N,3,CCC[NH+]1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,F1000Res_Train/chembl25,0.0
12657834,6.99,N,3,CCC[NH2+]C(C)(C)P(=O)(OCC)OCC,F1000Res_Train/chembl25,0.0
7023,8.0,N,11,CCCc1c(c2ccccc2)[nH][nH]c1=O,F1000Res_Train/datawarrior,0.0
6541,7.0,N,11,CCCc1c(c2ccccc2)[nH]n(c2ccccc2)c1=O,F1000Res_Train/datawarrior,0.0
1503,4.25,N,8,CCCc1ccc(C)[nH+]n1,F1000Res_Train/datawarrior,0.0
616628,9.3,O,7,CCCc1ccc(O)c(c2cc(CCC)ccc2O)c1,F1000Res_Train/chembl25,0.0
7021,6.12,N,14,CCCc1[nH]c2cc(OCC)ccc2[nH+]1,F1000Res_Train/datawarrior,0.0
60,5.61,N,5,CCCc1n[nH]nn1,F1000Res_Train/datawarrior,0.0
2192911,4.89,O,21,CCCc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c(O)c(I)c1,F1000Res_Train/chembl25,0.0
2609534,7.8,N,17,CCN(C(=O)Cc1ccc(OC)cc1)C1CC[NH+](C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,F1000Res_Train/chembl25,0.0
8037781,8.4,N,19,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CC[NH+](CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,F1000Res_Train/chembl25,0.0
1741049,7.5,N,19,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CC[NH+](CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,F1000Res_Train/chembl25,0.0
451999,8.99,N,14,CCN(C)C(=O)Oc1cccc([C@H](C)[NH+](C)C)c1,F1000Res_Train/chembl25,0.0
7523,7.3,N,4,CCN(C)[NH3+],F1000Res_Train/datawarrior,0.0
591212,11.1,N,4,CCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,F1000Res_Train/chembl25,0.0
2397265,9.5,N,17,CCN(CC)C(=O)C1(c2ccccc2)CC1C[NH3+],F1000Res_Train/chembl25,0.0
218303,10.8,O,8,CCN(CC)C(=O)NO,F1000Res_Train/chembl25,0.0
2927633,7.8,N,21,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,F1000Res_Train/chembl25,0.0
2169472,9.6,N,20,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1C[NH3+],F1000Res_Train/chembl25,0.0
2170945,9.6,N,17,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1C[NH3+],F1000Res_Train/chembl25,0.0
15449630,9.7,N,17,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1C[NH3+],F1000Res_Train/chembl25,0.0
2004768,6.75,N,14,CCN(CC)C(=O)c1cn2c(C)c(C)[nH+]c2c2c1CCC(c1ccccc1)O2,F1000Res_Train/chembl25,0.0
431,3.95,S,7,CCN(CC)C(=S)S,F1000Res_Train/datawarrior,0.0
1118792,9.85,N,2,CC[NH+](CC)CC[NH]C(N=O)c1nc(c2ccccc2)no1,F1000Res_Train/chembl25,0.0
7645,7.14,N,5,CCN(CC)[NH2+]C,F1000Res_Train/datawarrior,0.0
4899,2.77,O,14,CCN(CC)S(=O)(=O)c1ccsc1C(O)=O,F1000Res_Train/datawarrior,0.0
12074356,5.86,N,2,CC[NH+](CC)c1ccc(C)c2nc(c3c(OC)cc(COC)cc3OC)c(C)cc12,F1000Res_Train/chembl25,0.0
12074354,6.01,N,2,CC[NH+](CC)c1ccc(OC)c2nc(c3c(OC)cc(COC)cc3OC)c(C)cc12,F1000Res_Train/chembl25,0.0
14680418,7.32,N,10,CCN(CC)c1cccc[nH+]1,F1000Res_Train/chembl25,0.0
1472089,7.4,N,6,CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,F1000Res_Train/chembl25,0.0
1472097,7.4,N,6,CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,F1000Res_Train/chembl25,0.0
1472105,7.4,N,6,CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1cccc2ccccc12,F1000Res_Train/chembl25,0.0
1472081,7.4,N,6,CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,F1000Res_Train/chembl25,0.0
15093688,2.8,O,19,CCN(Cc1cc(C(F)(F)F)ccc1c1nn(CC(O)=O)c2ccccc12)C(=O)C1CC1,F1000Res_Train/chembl25,0.0
7467,5.62,N,2,CC[NH+]([O-])CC,F1000Res_Train/datawarrior,0.0
3100308,9.33,N,4,CCN1C[NH]S(=O)(=O)c2cc(Cl)ccc21,F1000Res_Train/chembl25,0.0
18167893,6.9,N,5,CCN=S1(=O)[NH2+]C(=O)c2ccccc21,F1000Res_Train/chembl25,0.0
3262789,6.86,N,27,CCNC(=O)c1ccc(c2ccc(c3ccccc3)n2Cc2cccc(N)[nH+]2)cc1,F1000Res_Train/chembl25,0.0
15624380,2.9,N,15,CCNC(=O)c1nc(OC)cc(N(C)C)[nH+]1,F1000Res_Train/chembl25,0.0
2690,11.52,N,2,CC[NH2+]C(=S)OC(C)C,F1000Res_Train/datawarrior,0.0
7243,7.95,N,2,CC[NH2+]N,F1000Res_Train/datawarrior,0.0
7646,6.81,N,2,CC[NH2+]N(C)CC,F1000Res_Train/datawarrior,0.0
378,7.08,N,2,CC[NH2+]N(CC)CC,F1000Res_Train/datawarrior,0.0
7521,7.5,N,3,CCN[NH2+]C,F1000Res_Train/datawarrior,0.0
1201969,4.485,N,14,CCNc1cc(c2nc(N)n[nH]2)cc[nH+]1,F1000Res_Train/chembl25,0.0
300,6.12,N,5,CCNc1n[nH]nn1,F1000Res_Train/datawarrior,0.0
6222,11.88,O,16,CCOC(=O)C(Cc1ccc(C)cc1)=C(C)O,F1000Res_Train/datawarrior,0.0
6221,11.87,O,16,CCOC(=O)C(Cc1cccc(C)c1)=C(C)O,F1000Res_Train/datawarrior,0.0
4841,11.81,O,15,CCOC(=O)C(Cc1ccccc1)=C(C)O,F1000Res_Train/datawarrior,0.0
226414,3.13,N,14,CCOC(=O)C1(c2ccccc2)CC[NH+](CC(F)(F)F)CC1,F1000Res_Train/chembl25,0.0
248808,5.23,N,14,CCOC(=O)C1(c2ccccc2)CC[NH+](CC(F)F)CC1,F1000Res_Train/chembl25,0.0
248781,7.43,N,14,CCOC(=O)C1(c2ccccc2)CC[NH+](CCF)CC1,F1000Res_Train/chembl25,0.0
18050966,5.7,O,15,CCOC(=O)C1C(C[NH+]2CCOC[C@H]2C(O)=O)=NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,F1000Res_Train/chembl25,0.0
10869577,4.08,N,17,CCOC(=O)C1CCc2nc3c(ccn4cc[nH+]c34)cc2C1,F1000Res_Train/chembl25,0.0
2595,10.66,O,8,CCOC(=O)C=C(C)O,F1000Res_Train/datawarrior,0.0
601439,6.02,N,15,CCOC(=O)CC(C(=O)OCC)n1cc[nH+]c1,F1000Res_Train/chembl25,0.0
629183,6.45,N,16,CCOC(=O)CC(CC(=O)OCC)n1cc[nH+]c1,F1000Res_Train/chembl25,0.0
2062703,4.58,N,23,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3ccc[nH+]c32)CC1,F1000Res_Train/chembl25,0.0
10990260,3.4,N,8,CCOC(=O)N1CC[NH+](Cc2nc(c3cccc(Cl)c3)no2)CC1,F1000Res_Train/chembl25,0.0
10990259,3.5,N,8,CCOC(=O)N1CC[NH+](Cc2nnc(c3cc(Cl)ccc3F)o2)CC1,F1000Res_Train/chembl25,0.0
10990261,3.5,N,8,CCOC(=O)N1CC[NH+](Cc2nnc(c3cccc(Cl)c3)o2)CC1,F1000Res_Train/chembl25,0.0
5079,4.7,N,9,CCOC(=O)N1CCc2[nH]oc(=O)c2CC1,F1000Res_Train/datawarrior,0.0
871103,6.4,N,17,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1ccccc1S2,F1000Res_Train/chembl25,0.0
886787,6.4,N,9,CCOC(=O)Nc1cc[nH+]c(N2CCc3ccccc3C2)c1,F1000Res_Train/chembl25,0.0
6204,8.2,N,5,CCOC(=O)[NH2+]c1nnc(c2ccccc2)s1,F1000Res_Train/datawarrior,0.0
16476925,8.9,N,6,CCOC(=O)[C@@H]([NH3+])CCC(=O)NCCSC(=O)C(C)(C)C,F1000Res_Train/chembl25,0.0
16476924,8.85,N,6,CCOC(=O)[C@@H]([NH3+])CCC(=O)NCCSC(=O)c1ccccc1,F1000Res_Train/chembl25,0.0
16476921,8.94,N,6,CCOC(=O)[C@@H]([NH3+])CCC(=O)NCCSC(C)=O,F1000Res_Train/chembl25,0.0
448,7.8,N,7,CCOC(=O)[C@H](C)[NH3+],F1000Res_Train/datawarrior,0.0
16413110,5.38,O,7,CCOC(=O)c1c(O)nnn1Cc1ccccc1,F1000Res_Train/chembl25,0.0
5156,9.62,N,7,CCOC(=O)c1c[nH]c2ccccc2c1=O,F1000Res_Train/datawarrior,0.0
13434270,3.4,N,16,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)[NH]S(=O)(=O)Cc3ccc(C)cc3)C2)nc1C,F1000Res_Train/chembl25,0.0
13434271,3.6,N,16,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)[NH]S(=O)(=O)Cc3ccccc3)C2)nc1C,F1000Res_Train/chembl25,0.0
13434269,4.6,N,17,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)[NH]S(=O)(=O)Cc3ccccc3)CC2)nc1C,F1000Res_Train/chembl25,0.0
765628,3.8,O,12,CCOC(=O)c1cc2cc(F)c(O)c(F)c2oc1=O,F1000Res_Train/chembl25,0.0
299415,8.22,N,11,CCOC(=O)c1ccc(OS([NH2])(=O)=O)cc1,F1000Res_Train/chembl25,0.0
14682469,6.49,O,16,CCOC(=O)c1ccccc1NC(=O)C1=C(O)C(=O)N(C)C1,F1000Res_Train/chembl25,0.0
2004756,6.35,N,12,CCOC(=O)c1cn2c(C)c(C)[nH+]c2c2c1CCC(c1ccccc1)O2,F1000Res_Train/chembl25,0.0
2062664,4.5,N,7,CCOC(=O)c1c[nH+]cn1[C@H](C)c1ccccc1,F1000Res_Train/chembl25,0.0
16413115,6.21,N,7,CCOC(=O)c1n[nH]n(C)c1=O,F1000Res_Train/chembl25,0.0
16413112,6.22,N,7,CCOC(=O)c1n[nH]n(Cc2ccccc2)c1=O,F1000Res_Train/chembl25,0.0
16413114,5.14,N,9,CCOC(=O)c1nn(C)[nH]c1=O,F1000Res_Train/chembl25,0.0
16413111,5.14,N,15,CCOC(=O)c1nn(Cc2ccccc2)[nH]c1=O,F1000Res_Train/chembl25,0.0
2339164,7.44,N,8,CCOC(=O)c1s/c(=[NH+]/c2ccc3oc(=O)ccc3c2)n(CC)c1C,F1000Res_Train/chembl25,0.0
12657825,5.13,N,10,CCOP(=O)(OCC)C(C)([NH3+])CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,F1000Res_Train/chembl25,0.0
5293806,3.23,N,17,CCOP(=O)(OCC)c1ccc(c2cc(=O)o[nH]2)o1,F1000Res_Train/chembl25,0.0
15165906,8.4,N,29,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6C[NH+](CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,F1000Res_Train/chembl25,0.0
15164839,10.7,N,29,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6C[NH2+]C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,F1000Res_Train/chembl25,0.0
2842,4.46,O,7,CCO[C@H]1C[C@@H]1C(O)=O,F1000Res_Train/datawarrior,0.0
6081,7.35,N,10,CCOc1cc(C)nc(n2[nH]c(C)cc2=O)n1,F1000Res_Train/datawarrior,0.0
3216601,7.72,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,F1000Res_Train/chembl25,0.0
3216598,7.55,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1,F1000Res_Train/chembl25,0.0
3216590,8.1,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,F1000Res_Train/chembl25,0.0
3216593,7.63,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1Cl,F1000Res_Train/chembl25,0.0
3216594,7.79,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,F1000Res_Train/chembl25,0.0
3216589,8.3,N,7,CCOc1cc(C[NH+]2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,F1000Res_Train/chembl25,0.0
526930,9.82,N,14,CCOc1ccc(c2ccc(CCC[NH+](C)C)cc2)cc1,F1000Res_Train/chembl25,0.0
608,4.64,O,8,CCOc1ccc(C(O)=O)cc1,F1000Res_Train/datawarrior,0.0
308482,3.46,O,18,CCOc1ccc(C(=O)c2ccc3n2CCC3C(O)=O)cc1,F1000Res_Train/chembl25,0.0
3518,3.86,O,10,CCOc1ccc(C)c(C(O)=O)c1,F1000Res_Train/datawarrior,0.0
2004760,6.57,N,17,CCOc1ccc(NC(=O)c2cn3c(C)c(C)[nH+]c3c3c2CCC(c2ccccc2)O3)cc1,F1000Res_Train/chembl25,0.0
7022,6.17,N,7,CCOc1ccc2[nH+]c(C(C)C)[nH]c2c1,F1000Res_Train/datawarrior,0.0
3334,6.22,N,7,CCOc1ccc2[nH+]c(C)[nH]c2c1,F1000Res_Train/datawarrior,0.0
5090,6.07,N,7,CCOc1ccc2[nH+]c(CC(C)C)[nH]c2c1,F1000Res_Train/datawarrior,0.0
2439,6.27,N,7,CCOc1ccc2[nH+]c(CC)[nH]c2c1,F1000Res_Train/datawarrior,0.0
319993,3.46,O,19,CCOc1cccc(C(=O)c2ccc3n2CCC3C(O)=O)c1,F1000Res_Train/chembl25,0.0
3523,3.51,O,11,CCOc1cccc(C)c1C(O)=O,F1000Res_Train/datawarrior,0.0
2100,4.68,O,12,CCOc1ccccc1/C=C/C(O)=O,F1000Res_Train/datawarrior,0.0
2099,4.35,O,12,CCOc1ccccc1/C=C\C(O)=O,F1000Res_Train/datawarrior,0.0
791343,7.85,N,17,CCOc1ccccc1Nc1c2ccccc2[nH+]c2ccccc12,F1000Res_Train/chembl25,0.0
14680416,3.47,N,8,CCOc1cccc[nH+]1,F1000Res_Train/chembl25,0.0
1564,10.7,N,9,CCOc1ccnc(=O)[nH]1,F1000Res_Train/datawarrior,0.0
1561,8.2,N,9,CCOc1nccc(=O)[nH]1,F1000Res_Train/datawarrior,0.0
597553,7.6,N,9,CCOc1noc2c1C[NH2+]CC2,F1000Res_Train/chembl25,0.0
8043778,5.9,N,24,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOC1)CC2,F1000Res_Train/chembl25,0.0
8042884,6.9,N,24,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOCC1)CC2,F1000Res_Train/chembl25,0.0
2496,5.15,N,12,CCS[C@@H]1C(O)C2CC(=O)CC1[NH+]2C,F1000Res_Train/datawarrior,0.0
345621,3.7,N,6,CC[C@@H](C)Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,F1000Res_Train/chembl25,0.0
16523847,8.98,N,9,CC[C@@H](C[C@H]1COC(N)=[NH+]1)c1ccccc1,F1000Res_Train/chembl25,0.0
7002,6.99,N,11,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[nH+]cn1C,F1000Res_Train/datawarrior,0.0
7001,7.17,N,11,CC[C@@H]1C(=O)OC[C@H]1Cc1c[nH+]cn1C,F1000Res_Train/datawarrior,0.0
3216076,4.7,O,27,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@H]21,F1000Res_Train/chembl25,0.0
18144942,9.4,N,25,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCC[NH2+]2)cc(S(C)(=O)=O)n1,F1000Res_Train/chembl25,0.0
313576,3.8,N,13,CC[C@H](NC(=O)c1cc(F)ccc1[NH]S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,F1000Res_Train/chembl25,0.0
308211,7.5,N,14,CC[C@H](NC(=O)c1cc(OC)ccc1[NH]S(=O)(=O)c1ccc(C)cc1)c1ccccc1,F1000Res_Train/chembl25,0.0
931541,8.79,N,19,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C\[C@]2(C)O[C@H]2[C@@H]1C,F1000Res_Train/chembl25,0.0
13284693,6.9,N,13,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)[NH]c3ccc(C(F)(F)F)cc3)ccc2NC1=O,F1000Res_Train/chembl25,0.0
13284697,7.3,N,13,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)[NH]c3ccc(F)cc3F)ccc2NC1=O,F1000Res_Train/chembl25,0.0
13284692,7.9,N,13,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)[NH]c3ccc(OC(F)F)cc3)ccc2NC1=O,F1000Res_Train/chembl25,0.0
2517,9.71,N,7,CC[C@]1(O)C[C@@H](C)[NH2+][C@H]2CCCC[C@@H]21,F1000Res_Train/datawarrior,0.0
2515,10.05,N,7,CC[C@]1(O)C[C@H](C)[NH2+][C@@H]2CCCC[C@H]21,F1000Res_Train/datawarrior,0.0
6999,8.5,N,12,CC[C@]1(c2ccccc2)NC(=O)[NH2+]C1=O,F1000Res_Train/datawarrior,0.0
130995,6.46,O,19,CC[N+](C)(C)C1CN(c2cc3c(cc2F)c(=O)c(C(O)=O)cn3C2CC2)C1,F1000Res_Train/chembl25,0.0
3239,9.345,N,2,CC[NH+](C)CCCNC(=O)CN=O,F1000Res_Train/datawarrior,0.0
2699,10.6,N,5,CC[NH+](CC)/[NH+]=C(\C)N,F1000Res_Train/datawarrior,0.0
904335,9.03,N,2,CC[NH+](CC)C(C)CC(=O)Nc1c(C)cccc1C,F1000Res_Train/chembl25,0.0
922164,9.87,N,2,CC[NH+](CC)C(C)CCC(=O)Nc1c(C)cccc1C,F1000Res_Train/chembl25,0.0
904341,10.1,N,2,CC[NH+](CC)C(C)CCCC(=O)Nc1c(C)cccc1C,F1000Res_Train/chembl25,0.0
3234,10.75,N,2,CC[NH+](CC)CC(N=O)C(C)N=O,F1000Res_Train/datawarrior,0.0
